laufnummer,site,sample,point_rep,order,family,length
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,A,Pulmonata,NA,7
133,Chriesbach,Pool_1,B,Isopoda,NA,3
133,Chriesbach,Pool_1,B,Isopoda,NA,3
133,Chriesbach,Pool_1,B,Isopoda,NA,3
133,Chriesbach,Pool_1,B,Pulmonata,NA,5
133,Chriesbach,Pool_1,B,Entomobryomorpha,NA,4
133,Chriesbach,Pool_1,B,Entomobryomorpha,NA,3
133,Chriesbach,Pool_1,B,Entomobryomorpha,NA,3
133,Chriesbach,Pool_1,B,Entomobryomorpha,NA,3
133,Chriesbach,Pool_1,B,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,B,Entomobryomorpha,NA,2
133,Chriesbach,Pool_1,B,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,B,Entomobryomorpha,NA,1
133,Chriesbach,Pool_1,B,Araneae,NA,5
133,Chriesbach,Pool_1,B,Araneae,NA,5
133,Chriesbach,Pool_1,B,Araneae,NA,5
133,Chriesbach,Pool_1,B,Araneae,NA,4
133,Chriesbach,Pool_1,B,Araneae,NA,4
133,Chriesbach,Pool_1,B,Araneae,NA,4
133,Chriesbach,Pool_1,B,Araneae,NA,4
133,Chriesbach,Pool_1,B,Araneae,NA,4
133,Chriesbach,Pool_1,B,Araneae,NA,3
133,Chriesbach,Pool_1,B,Araneae,NA,3
133,Chriesbach,Pool_1,B,Araneae,NA,2
133,Chriesbach,Pool_1,B,Araneae,NA,2
133,Chriesbach,Pool_1,B,Araneae,NA,2
133,Chriesbach,Pool_1,B,Araneae,NA,2
133,Chriesbach,Pool_1,B,Araneae,NA,2
133,Chriesbach,Pool_1,B,Araneae,NA,2
133,Chriesbach,Pool_1,B,Araneae,NA,2
133,Chriesbach,Pool_1,B,Araneae,NA,2
133,Chriesbach,Pool_1,B,Araneae,NA,2
133,Chriesbach,Pool_1,B,Araneae,NA,2
133,Chriesbach,Pool_1,B,Araneae,NA,1
133,Chriesbach,Pool_1,B,Araneae,NA,1
133,Chriesbach,Pool_1,B,Araneae,NA,1
133,Chriesbach,Pool_1,B,Araneae,NA,1
133,Chriesbach,Pool_1,B,Araneae,NA,1
133,Chriesbach,Pool_1,B,Araneae,NA,1
133,Chriesbach,Pool_1,B,Araneae,NA,1
133,Chriesbach,Pool_1,B,Araneae,NA,1
133,Chriesbach,Pool_1,B,Acari,NA,1
133,Chriesbach,Pool_1,B,Acari,NA,1
133,Chriesbach,Pool_1,B,Acari,NA,1
133,Chriesbach,Pool_1,B,Acari,NA,1
133,Chriesbach,Pool_1,B,Acari,NA,1
133,Chriesbach,Pool_1,B,Zygentoma,NA,6
133,Chriesbach,Pool_1,B,Zygentoma,NA,6
133,Chriesbach,Pool_1,B,Zygentoma,NA,6
133,Chriesbach,Pool_1,B,Zygentoma,NA,6
133,Chriesbach,Pool_1,B,Hemiptera,NA,4
133,Chriesbach,Pool_1,B,Hemiptera,NA,3
133,Chriesbach,Pool_1,B,Hemiptera,NA,1
133,Chriesbach,Pool_1,B,Hemiptera,NA,4
133,Chriesbach,Pool_1,B,Hemiptera,NA,3
133,Chriesbach,Pool_1,B,Hemiptera,NA,3
133,Chriesbach,Pool_1,B,Hemiptera,NA,2
133,Chriesbach,Pool_1,B,Hemiptera,Psylloidea,2
133,Chriesbach,Pool_1,B,Hemiptera,Psylloidea,2
133,Chriesbach,Pool_1,B,Hemiptera,Psylloidea,2
133,Chriesbach,Pool_1,B,Diptera,NA,4
133,Chriesbach,Pool_1,B,Diptera,NA,3
133,Chriesbach,Pool_1,B,Diptera,NA,2
133,Chriesbach,Pool_1,B,Diptera,NA,1
133,Chriesbach,Pool_1,B,Diptera,NA,3
133,Chriesbach,Pool_1,B,Diptera,NA,3
133,Chriesbach,Pool_1,B,Diptera,NA,3
133,Chriesbach,Pool_1,B,Diptera,NA,3
133,Chriesbach,Pool_1,B,Diptera,NA,3
133,Chriesbach,Pool_1,B,Diptera,NA,2
133,Chriesbach,Pool_1,B,Diptera,NA,2
133,Chriesbach,Pool_1,B,Diptera,NA,2
133,Chriesbach,Pool_1,B,Diptera,NA,2
133,Chriesbach,Pool_1,B,Diptera,NA,2
133,Chriesbach,Pool_1,B,Diptera,NA,2
133,Chriesbach,Pool_1,B,Diptera,NA,2
133,Chriesbach,Pool_1,B,Diptera,NA,2
133,Chriesbach,Pool_1,B,Diptera,NA,1
133,Chriesbach,Pool_1,B,Diptera,NA,1
133,Chriesbach,Pool_1,B,Hymenoptera,NA,4
133,Chriesbach,Pool_1,B,Hymenoptera,NA,4
133,Chriesbach,Pool_1,B,Hymenoptera,NA,4
133,Chriesbach,Pool_1,B,Hymenoptera,NA,3
133,Chriesbach,Pool_1,B,Hymenoptera,NA,2
133,Chriesbach,Pool_1,B,Hymenoptera,NA,2
133,Chriesbach,Pool_1,B,Hymenoptera,NA,2
133,Chriesbach,Pool_1,B,Hymenoptera,NA,1
133,Chriesbach,Pool_1,B,Hymenoptera,NA,1
133,Chriesbach,Pool_1,B,Hymenoptera,NA,1
133,Chriesbach,Pool_1,B,Hymenoptera,NA,1
133,Chriesbach,Pool_1,B,Hymenoptera,NA,1
133,Chriesbach,Pool_1,B,Hymenoptera,NA,1
133,Chriesbach,Pool_1,B,Hymenoptera,NA,1
133,Chriesbach,Pool_1,B,Hymenoptera,NA,1
133,Chriesbach,Pool_1,B,Hymenoptera,NA,1
133,Chriesbach,Pool_1,B,Psocoptera,NA,2
133,Chriesbach,Pool_1,B,Neuroptera,NA,5
133,Chriesbach,Pool_1,B,Neuroptera,NA,5
133,Chriesbach,Pool_1,B,Neuroptera,NA,4
133,Chriesbach,Pool_1,B,Neuroptera,NA,3
133,Chriesbach,Pool_1,B,Coleoptera,Chrysomelidae,2
134,Chriesbach,Pool_2,A,Hymenoptera,NA,2
134,Chriesbach,Pool_2,A,Hymenoptera,NA,2
134,Chriesbach,Pool_2,A,Hymenoptera,NA,2
134,Chriesbach,Pool_2,A,Hymenoptera,NA,1
134,Chriesbach,Pool_2,A,Hymenoptera,NA,1
134,Chriesbach,Pool_2,A,Hymenoptera,NA,1
134,Chriesbach,Pool_2,A,Hymenoptera,NA,0.5
134,Chriesbach,Pool_2,A,Hymenoptera,Formicidae,5
134,Chriesbach,Pool_2,A,Hymenoptera,Formicidae,5
134,Chriesbach,Pool_2,A,Hymenoptera,Formicidae,4
134,Chriesbach,Pool_2,A,Hymenoptera,Formicidae,2
134,Chriesbach,Pool_2,A,Hymenoptera,Formicidae,2
134,Chriesbach,Pool_2,A,Diptera,NA,2
134,Chriesbach,Pool_2,A,Diptera,NA,2
134,Chriesbach,Pool_2,A,Diptera,NA,2
134,Chriesbach,Pool_2,A,Diptera,NA,2
134,Chriesbach,Pool_2,A,Diptera,NA,1
134,Chriesbach,Pool_2,A,Diptera,NA,2
134,Chriesbach,Pool_2,A,Hemiptera,NA,1
134,Chriesbach,Pool_2,A,Hemiptera,NA,3
134,Chriesbach,Pool_2,A,Hemiptera,NA,1
134,Chriesbach,Pool_2,A,Coleoptera,Scirtidae,3
134,Chriesbach,Pool_2,A,Coleoptera,Chrysomelidae,5
134,Chriesbach,Pool_2,A,Araneae,NA,2
134,Chriesbach,Pool_2,A,Araneae,NA,2
134,Chriesbach,Pool_2,A,Araneae,NA,1
134,Chriesbach,Pool_2,A,Araneae,NA,0.5
134,Chriesbach,Pool_2,A,Acari,NA,1
134,Chriesbach,Pool_2,A,Poduromorpha,NA,0.5
134,Chriesbach,Pool_2,A,Poduromorpha,NA,0.5
134,Chriesbach,Pool_2,A,Entomobryomorpha,NA,3
134,Chriesbach,Pool_2,A,Entomobryomorpha,NA,1
134,Chriesbach,Pool_2,A,Entomobryomorpha,NA,1
134,Chriesbach,Pool_2,A,Entomobryomorpha,NA,1
134,Chriesbach,Pool_2,A,Julida,Julidae,11
134,Chriesbach,Pool_2,A,Pulmonata,NA,3
134,Chriesbach,Pool_2,A,Pulmonata,NA,3
134,Chriesbach,Pool_2,A,Pulmonata,NA,1
134,Chriesbach,Pool_2,B,Hymenoptera,Formicidae,4
134,Chriesbach,Pool_2,B,Hymenoptera,Formicidae,3
134,Chriesbach,Pool_2,B,Hymenoptera,Formicidae,2
134,Chriesbach,Pool_2,B,Hymenoptera,NA,4
134,Chriesbach,Pool_2,B,Hymenoptera,NA,2
134,Chriesbach,Pool_2,B,Hymenoptera,NA,2
134,Chriesbach,Pool_2,B,Hymenoptera,NA,1
134,Chriesbach,Pool_2,B,Hymenoptera,NA,1
134,Chriesbach,Pool_2,B,Hymenoptera,NA,1
134,Chriesbach,Pool_2,B,Hymenoptera,NA,1
134,Chriesbach,Pool_2,B,Hymenoptera,NA,1
134,Chriesbach,Pool_2,B,Diptera,NA,5
134,Chriesbach,Pool_2,B,Diptera,NA,3
134,Chriesbach,Pool_2,B,Diptera,NA,3
134,Chriesbach,Pool_2,B,Diptera,NA,2
134,Chriesbach,Pool_2,B,Diptera,NA,1
134,Chriesbach,Pool_2,B,Diptera,NA,3
134,Chriesbach,Pool_2,B,Hemiptera,Psylloidea,2
134,Chriesbach,Pool_2,B,Hemiptera,Psylloidea,2
134,Chriesbach,Pool_2,B,Hemiptera,Psylloidea,2
134,Chriesbach,Pool_2,B,Hemiptera,NA,3
134,Chriesbach,Pool_2,B,Hemiptera,NA,3
134,Chriesbach,Pool_2,B,Araneae,NA,1
134,Chriesbach,Pool_2,B,Acari,NA,1
134,Chriesbach,Pool_2,B,Pseudoscorpiones,NA,2
134,Chriesbach,Pool_2,B,Entomobryomorpha,NA,3
134,Chriesbach,Pool_2,B,Entomobryomorpha,NA,2
134,Chriesbach,Pool_2,B,Entomobryomorpha,NA,2
134,Chriesbach,Pool_2,B,Entomobryomorpha,NA,1
134,Chriesbach,Pool_2,B,Entomobryomorpha,NA,1
134,Chriesbach,Pool_2,B,Entomobryomorpha,NA,1
134,Chriesbach,Pool_2,B,Entomobryomorpha,NA,1
134,Chriesbach,Pool_2,B,Entomobryomorpha,NA,1
135,Chriesbach,Outflow_1,A,Araneae,NA,3
135,Chriesbach,Outflow_1,A,Araneae,NA,2
135,Chriesbach,Outflow_1,A,Araneae,NA,2
135,Chriesbach,Outflow_1,A,Araneae,NA,2
135,Chriesbach,Outflow_1,A,Entomobryomorpha,NA,4
135,Chriesbach,Outflow_1,A,Hymenoptera,Formicidae,3
135,Chriesbach,Outflow_1,A,Hymenoptera,Formicidae,3
135,Chriesbach,Outflow_1,A,Hymenoptera,Formicidae,3
135,Chriesbach,Outflow_1,A,Hymenoptera,NA,9
135,Chriesbach,Outflow_1,A,Hymenoptera,NA,2
135,Chriesbach,Outflow_1,A,Hymenoptera,NA,2
135,Chriesbach,Outflow_1,A,Hymenoptera,NA,2
135,Chriesbach,Outflow_1,A,Hymenoptera,NA,1
135,Chriesbach,Outflow_1,A,Hymenoptera,NA,0.5
135,Chriesbach,Outflow_1,A,Diptera,NA,4
135,Chriesbach,Outflow_1,A,Diptera,NA,3
135,Chriesbach,Outflow_1,A,Diptera,NA,3
135,Chriesbach,Outflow_1,A,Diptera,NA,2
135,Chriesbach,Outflow_1,A,Diptera,NA,2
135,Chriesbach,Outflow_1,A,Diptera,NA,2
135,Chriesbach,Outflow_1,A,Diptera,NA,2
135,Chriesbach,Outflow_1,A,Coleoptera,Staphylinidae,1
135,Chriesbach,Outflow_1,A,Hemiptera,NA,3
135,Chriesbach,Outflow_1,B,Coleoptera,Chrysomelidae,4
135,Chriesbach,Outflow_1,B,Coleoptera,Staphylinidae,2
135,Chriesbach,Outflow_1,B,Diptera,NA,6
135,Chriesbach,Outflow_1,B,Diptera,NA,5
135,Chriesbach,Outflow_1,B,Diptera,NA,4
135,Chriesbach,Outflow_1,B,Diptera,NA,3
135,Chriesbach,Outflow_1,B,Diptera,NA,3
135,Chriesbach,Outflow_1,B,Diptera,NA,3
135,Chriesbach,Outflow_1,B,Diptera,NA,3
135,Chriesbach,Outflow_1,B,Diptera,NA,2
135,Chriesbach,Outflow_1,B,Diptera,NA,2
135,Chriesbach,Outflow_1,B,Diptera,NA,2
135,Chriesbach,Outflow_1,B,Diptera,NA,2
135,Chriesbach,Outflow_1,B,Diptera,NA,1
135,Chriesbach,Outflow_1,B,Diptera,NA,1
135,Chriesbach,Outflow_1,B,Diptera,NA,1
135,Chriesbach,Outflow_1,B,Lepidoptera,NA,2
135,Chriesbach,Outflow_1,B,Hemiptera,NA,3
135,Chriesbach,Outflow_1,B,Hemiptera,NA,3
135,Chriesbach,Outflow_1,B,Hemiptera,NA,3
135,Chriesbach,Outflow_1,B,Hemiptera,NA,3
135,Chriesbach,Outflow_1,B,Hemiptera,NA,3
135,Chriesbach,Outflow_1,B,Hemiptera,NA,2
135,Chriesbach,Outflow_1,B,Hymenoptera,NA,2
135,Chriesbach,Outflow_1,B,Hymenoptera,NA,2
135,Chriesbach,Outflow_1,B,Hymenoptera,NA,2
135,Chriesbach,Outflow_1,B,Hymenoptera,NA,2
135,Chriesbach,Outflow_1,B,Hymenoptera,NA,2
135,Chriesbach,Outflow_1,B,Hymenoptera,NA,2
135,Chriesbach,Outflow_1,B,Hymenoptera,NA,1
135,Chriesbach,Outflow_1,B,Neuroptera,NA,1
135,Chriesbach,Outflow_1,B,Psocoptera,NA,2
135,Chriesbach,Outflow_1,B,Psocoptera,NA,2
135,Chriesbach,Outflow_1,B,Araneae,NA,5
135,Chriesbach,Outflow_1,B,Araneae,NA,4
135,Chriesbach,Outflow_1,B,Araneae,NA,2
135,Chriesbach,Outflow_1,B,Araneae,NA,2
135,Chriesbach,Outflow_1,B,Araneae,NA,2
135,Chriesbach,Outflow_1,B,Araneae,NA,2
135,Chriesbach,Outflow_1,B,Araneae,NA,1
135,Chriesbach,Outflow_1,B,Opiliones,NA,2
135,Chriesbach,Outflow_1,B,Acari,NA,1
135,Chriesbach,Outflow_1,B,Acari,NA,1
135,Chriesbach,Outflow_1,B,Acari,NA,1
135,Chriesbach,Outflow_1,B,Acari,NA,1
135,Chriesbach,Outflow_1,B,Acari,NA,1
135,Chriesbach,Outflow_1,B,Acari,NA,1
135,Chriesbach,Outflow_1,B,Acari,NA,1
136,Chriesbach,Outflow_2,A,Coleoptera,Cerambycidae,5
136,Chriesbach,Outflow_2,A,Coleoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Thysanoptera,NA,2
136,Chriesbach,Outflow_2,A,Hymenoptera,NA,2
136,Chriesbach,Outflow_2,A,Hymenoptera,NA,2
136,Chriesbach,Outflow_2,A,Hymenoptera,NA,2
136,Chriesbach,Outflow_2,A,Hymenoptera,NA,2
136,Chriesbach,Outflow_2,A,Hymenoptera,NA,1
136,Chriesbach,Outflow_2,A,Hymenoptera,NA,1
136,Chriesbach,Outflow_2,A,Hymenoptera,NA,1
136,Chriesbach,Outflow_2,A,Hymenoptera,NA,1
136,Chriesbach,Outflow_2,A,Hymenoptera,NA,1
136,Chriesbach,Outflow_2,A,Hymenoptera,NA,1
136,Chriesbach,Outflow_2,A,Hymenoptera,NA,1
136,Chriesbach,Outflow_2,A,Hymenoptera,NA,1
136,Chriesbach,Outflow_2,A,Diptera,NA,4
136,Chriesbach,Outflow_2,A,Diptera,NA,2
136,Chriesbach,Outflow_2,A,Diptera,NA,2
136,Chriesbach,Outflow_2,A,Diptera,NA,1
136,Chriesbach,Outflow_2,A,Diptera,NA,1
136,Chriesbach,Outflow_2,A,Hemiptera,NA,3
136,Chriesbach,Outflow_2,A,Hemiptera,NA,3
136,Chriesbach,Outflow_2,A,Hemiptera,NA,2
136,Chriesbach,Outflow_2,A,Hemiptera,NA,2
136,Chriesbach,Outflow_2,A,Hemiptera,NA,2
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,2
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,2
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,2
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,2
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,2
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,2
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,2
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,2
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,2
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Entomobryomorpha,NA,1
136,Chriesbach,Outflow_2,A,Symphypleona,NA,1
136,Chriesbach,Outflow_2,A,Symphypleona,NA,1
136,Chriesbach,Outflow_2,A,Symphypleona,NA,1
136,Chriesbach,Outflow_2,A,Symphypleona,NA,1
136,Chriesbach,Outflow_2,A,Symphypleona,NA,1
136,Chriesbach,Outflow_2,A,NA,NA,1
136,Chriesbach,Outflow_2,A,Araneae,NA,2
136,Chriesbach,Outflow_2,B,Diptera,NA,5
136,Chriesbach,Outflow_2,B,Diptera,NA,3
136,Chriesbach,Outflow_2,B,Diptera,NA,3
136,Chriesbach,Outflow_2,B,Diptera,NA,2
136,Chriesbach,Outflow_2,B,Diptera,NA,2
136,Chriesbach,Outflow_2,B,Diptera,NA,1
136,Chriesbach,Outflow_2,B,Diptera,NA,1
136,Chriesbach,Outflow_2,B,Diptera,NA,1
136,Chriesbach,Outflow_2,B,Diptera,NA,1
136,Chriesbach,Outflow_2,B,Diptera,NA,1
136,Chriesbach,Outflow_2,B,Diptera,NA,1
136,Chriesbach,Outflow_2,B,Diptera,NA,1
136,Chriesbach,Outflow_2,B,Diptera,NA,1
136,Chriesbach,Outflow_2,B,Diptera,NA,1
136,Chriesbach,Outflow_2,B,Hymenoptera,NA,3
136,Chriesbach,Outflow_2,B,Hymenoptera,NA,3
136,Chriesbach,Outflow_2,B,Hymenoptera,NA,1
136,Chriesbach,Outflow_2,B,Hymenoptera,NA,1
136,Chriesbach,Outflow_2,B,Hymenoptera,NA,1
136,Chriesbach,Outflow_2,B,Hymenoptera,NA,1
136,Chriesbach,Outflow_2,B,Hymenoptera,NA,1
136,Chriesbach,Outflow_2,B,Hymenoptera,NA,1
136,Chriesbach,Outflow_2,B,Hymenoptera,NA,1
136,Chriesbach,Outflow_2,B,Hymenoptera,NA,0.5
136,Chriesbach,Outflow_2,B,Hemiptera,NA,3
136,Chriesbach,Outflow_2,B,Hemiptera,NA,3
136,Chriesbach,Outflow_2,B,Hemiptera,NA,3
136,Chriesbach,Outflow_2,B,Hemiptera,NA,3
136,Chriesbach,Outflow_2,B,Hemiptera,NA,3
